user commits,63333
user rollbacks,2606
session logical reads,10676455
CPU used by this session,29358
DB time,139803
db block changes,2395518
physical writes,51659
redo entries,1242863
redo size,425385976
execute count,1115534
wait_buffer_busy_waits,87714
wait_log_file_parallel_write,56552584
wait_log_file_sync,154688660
wait_db_file_sequential_read,8031971
