user commits,1591481
user rollbacks,65327
session logical reads,367556054
CPU used by this session,335176
DB time,5635381
db block changes,66447999
physical writes,1662154
redo entries,36692494
redo size,13523308404
execute count,19052688
wait_buffer_busy_waits,26322514
wait_log_file_parallel_write,1294860435
wait_log_file_sync,2500197830
wait_db_file_sequential_read,56384082
