user commits,2126177
user rollbacks,89636
session logical reads,540754196
CPU used by this session,410317
DB time,6351720
db block changes,94466308
physical writes,2404467
redo entries,52107304
redo size,19106007256
execute count,25582350
wait_buffer_busy_waits,31691852
wait_log_file_parallel_write,1665024221
wait_log_file_sync,3038144249
wait_db_file_sequential_read,59055036
