2229795,1,INITIATED,1789018515698
2229795,2,VALIDATED,1789018518845
2229795,3,PROCESSED,1789018522924
2229796,1,INITIATED,1789018515696
2229796,2,VALIDATED,1789018518842
2229796,3,PROCESSED,1789018522926
2229797,1,INITIATED,1789018515696
2229797,2,VALIDATED,1789018518843
2229797,3,PROCESSED,1789018522921
2229798,1,INITIATED,1789018515697
2229798,2,VALIDATED,1789018518842
2229798,3,PROCESSED,1789018522628
2229799,1,INITIATED,1789018515691
2229799,2,VALIDATED,1789018518842
2229799,3,REJECTED,1789018522578
2229800,1,INITIATED,1789018515691
2229800,2,VALIDATED,1789018518843
2229800,3,PROCESSED,1789018522921
2229801,1,INITIATED,1789018515692
2229801,2,VALIDATED,1789018518843
2229801,3,PROCESSED,1789018522582
2229802,1,INITIATED,1789018515693
2229802,2,VALIDATED,1789018518843
2229802,3,PROCESSED,1789018522924
2229803,1,INITIATED,1789018515697
2229803,2,VALIDATED,1789018518842
2229803,3,PROCESSED,1789018522925
2229804,1,INITIATED,1789018515696
2229804,2,VALIDATED,1789018518843
2229804,3,PROCESSED,1789018522583
2229805,1,INITIATED,1789018516160
2229805,2,VALIDATED,1789018518843
2229805,3,PROCESSED,1789018522581
2229806,1,INITIATED,1789018516160
2229806,2,VALIDATED,1789018518848
2229806,3,PROCESSED,1789018522928
2229807,1,INITIATED,1789018516162
2229807,2,VALIDATED,1789018519158
2229807,3,PROCESSED,1789018523106
2229808,1,INITIATED,1789018516160
2229808,2,VALIDATED,1789018519151
2229808,3,PROCESSED,1789018522874
2229809,1,INITIATED,1789018516161
2229809,2,VALIDATED,1789018519152
2229809,3,PROCESSED,1789018522885
2229810,1,INITIATED,1789018516161
2229810,2,VALIDATED,1789018518844
2229810,3,REJECTED,1789018522815
2229811,1,INITIATED,1789018516161
2229811,2,VALIDATED,1789018518845
2229811,3,PROCESSED,1789018522925
2229812,1,INITIATED,1789018516162
2229812,2,VALIDATED,1789018518844
2229812,3,PROCESSED,1789018522582
2229813,1,INITIATED,1789018516160
2229813,2,VALIDATED,1789018518845
2229813,3,PROCESSED,1789018522582
2229814,1,INITIATED,1789018516162
2229814,2,VALIDATED,1789018519156
2229814,3,PROCESSED,1789018522871
2229815,1,INITIATED,1789018516734
2229815,2,VALIDATED,1789018522148
2229815,3,PROCESSED,1789018522909
2229816,1,INITIATED,1789018516733
2229816,2,VALIDATED,1789018522104
2229816,3,PROCESSED,1789018522906
2229817,1,INITIATED,1789018516733
2229817,2,VALIDATED,1789018522093
2229817,3,REJECTED,1789018522888
2229818,1,INITIATED,1789018516733
2229818,2,VALIDATED,1789018522103
2229818,3,PROCESSED,1789018522915
2229819,1,INITIATED,1789018516734
2229819,2,VALIDATED,1789018522147
2229819,3,PROCESSED,1789018523020
2229820,1,INITIATED,1789018516734
2229820,2,VALIDATED,1789018522092
2229820,3,PROCESSED,1789018522897
2229821,1,INITIATED,1789018516734
2229821,2,VALIDATED,1789018522957
2229821,3,PROCESSED,1789018522994
2229822,1,INITIATED,1789018516733
2229822,2,VALIDATED,1789018522104
2229822,3,PROCESSED,1789018522404
2229823,1,INITIATED,1789018516734
2229823,2,VALIDATED,1789018522104
2229823,3,REJECTED,1789018522897
2229824,1,INITIATED,1789018516733
2229824,2,VALIDATED,1789018522103
2229824,3,PROCESSED,1789018522901
2229825,1,INITIATED,1789018516733
2229825,2,VALIDATED,1789018522116
2229825,3,PROCESSED,1789018523039
2229826,1,INITIATED,1789018516752
2229826,2,VALIDATED,1789018522147
2229826,3,PROCESSED,1789018523023
2229827,1,INITIATED,1789018516973
2229827,2,VALIDATED,1789018522116
2229827,3,PROCESSED,1789018522573
2229828,1,INITIATED,1789018516972
2229828,2,VALIDATED,1789018522147
2229828,3,PROCESSED,1789018522902
2229829,1,INITIATED,1789018516972
2229829,2,VALIDATED,1789018522148
2229829,3,PROCESSED,1789018522905
2229830,1,INITIATED,1789018516972
2229830,2,VALIDATED,1789018522116
2229830,3,PROCESSED,1789018523022
