user commits,167160
user rollbacks,14361
session logical reads,67873841
CPU used by this session,129752
DB time,732399
db block changes,37048293
physical writes,3137364
redo entries,18351977
redo size,18964202196
execute count,3643350
wait_buffer_busy_waits,7902897
wait_log_file_parallel_write,243340846
wait_log_file_sync,211328380
wait_db_file_sequential_read,17984180
