user commits,1645934
user rollbacks,67679
session logical reads,374016303
CPU used by this session,340829
DB time,5687812
db block changes,68515601
physical writes,1720596
redo entries,37858290
redo size,13948812276
execute count,19479925
wait_buffer_busy_waits,26393865
wait_log_file_parallel_write,1330232967
wait_log_file_sync,2536766735
wait_db_file_sequential_read,56525530
