user commits,23650
user rollbacks,1254
session logical reads,7301979
CPU used by this session,14730
DB time,104761
db block changes,6141106
physical writes,704468
redo entries,2913801
redo size,4282026636
execute count,277964
wait_buffer_busy_waits,2427364
wait_log_file_parallel_write,70437306
wait_log_file_sync,130087343
wait_db_file_sequential_read,8386058
